ProviderName,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,BilledCost,EffectiveCost,ListCost,ChargeCategory,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,ServiceName,ConsumedQuantity,ConsumedUnit,RegionName,ResourceId,ResourceName,SkuId,Tags,UsageType,ProductFamily
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Archana25800,CoreStack-Engg,copilot_for_business,"{""username"":""Archana25800"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),AkashCorestack,CoreStack-Engg,copilot_for_business,"{""username"":""AkashCorestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),alec-greiwe,CoreStack-Engg,copilot_for_business,"{""username"":""alec-greiwe"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),boobathi101,CoreStack-Engg,copilot_for_business,"{""username"":""boobathi101"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),ajeesh-git,CoreStack-Engg,copilot_for_business,"{""username"":""ajeesh-git"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Mahalakshmi0103,CoreStack-Engg,copilot_for_business,"{""username"":""Mahalakshmi0103"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),uday-csio,CoreStack-Engg,copilot_for_business,"{""username"":""uday-csio"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),compliance-user,CoreStack-Engg,copilot_for_business,"{""username"":""compliance-user"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),ogvinoth,CoreStack-Engg,copilot_for_business,"{""username"":""ogvinoth"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),SRIDHAR-CORESTACK,CoreStack-Engg,copilot_for_business,"{""username"":""SRIDHAR-CORESTACK"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Chitraj-2025,CoreStack-Engg,copilot_for_business,"{""username"":""Chitraj-2025"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),sureshc-cloud,CoreStack-Engg,copilot_for_business,"{""username"":""sureshc-cloud"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),ramasamy-corestack,CoreStack-Engg,copilot_for_business,"{""username"":""ramasamy-corestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),kavi-yarasi,CoreStack-Engg,copilot_for_business,"{""username"":""kavi-yarasi"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),vyshnavipasapula,CoreStack-Engg,copilot_for_business,"{""username"":""vyshnavipasapula"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),gvg-cs,CoreStack-Engg,copilot_for_business,"{""username"":""gvg-cs"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),bandarujayendra,CoreStack-Engg,copilot_for_business,"{""username"":""bandarujayendra"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Viggy5399,CoreStack-Engg,copilot_for_business,"{""username"":""Viggy5399"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),KarthikeyaniS,CoreStack-Engg,copilot_for_business,"{""username"":""KarthikeyaniS"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),vishveshCoreStack,CoreStack-Engg,copilot_for_business,"{""username"":""vishveshCoreStack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),jayaprakashr-corestack,CoreStack-Engg,copilot_for_business,"{""username"":""jayaprakashr-corestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),seshanb,CoreStack-Engg,copilot_for_business,"{""username"":""seshanb"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),manik1563,CoreStack-Engg,copilot_for_business,"{""username"":""manik1563"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),naveenkumarkalusulingamcs,CoreStack-Engg,copilot_for_business,"{""username"":""naveenkumarkalusulingamcs"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),gayathri-qa05,CoreStack-Engg,copilot_for_business,"{""username"":""gayathri-qa05"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),NithinRam07,CoreStack-Engg,copilot_for_business,"{""username"":""NithinRam07"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),corestack-RKS,CoreStack-Engg,copilot_for_business,"{""username"":""corestack-RKS"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),karthigavaradhan,CoreStack-Engg,copilot_for_business,"{""username"":""karthigavaradhan"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),saravana1257,CoreStack-Engg,copilot_for_business,"{""username"":""saravana1257"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),aakashgpspawan,CoreStack-Engg,copilot_for_business,"{""username"":""aakashgpspawan"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),amitheshkn-corestack,CoreStack-Engg,copilot_for_business,"{""username"":""amitheshkn-corestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),VamshikrishnaDataEng,CoreStack-Engg,copilot_for_business,"{""username"":""VamshikrishnaDataEng"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),pylaniharika,CoreStack-Engg,copilot_for_business,"{""username"":""pylaniharika"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),cs-gangareddy,CoreStack-Engg,copilot_for_business,"{""username"":""cs-gangareddy"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),ponrajcorestack,CoreStack-Engg,copilot_for_business,"{""username"":""ponrajcorestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Zamruthbegum25,CoreStack-Engg,copilot_for_business,"{""username"":""Zamruthbegum25"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),mohanlalcorestack,CoreStack-Engg,copilot_for_business,"{""username"":""mohanlalcorestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Santhoshh7,CoreStack-Engg,copilot_for_business,"{""username"":""Santhoshh7"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),corestack-mp,CoreStack-Engg,copilot_for_business,"{""username"":""corestack-mp"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),vidyasagarkarnati,CoreStack-Engg,copilot_for_business,"{""username"":""vidyasagarkarnati"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Vishali0325,CoreStack-Engg,copilot_for_business,"{""username"":""Vishali0325"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),sundarmurthi007,CoreStack-Engg,copilot_for_business,"{""username"":""sundarmurthi007"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0.612903216,0.612903216,0.612903216,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,0.032258064,user-months,global   # geographic region (built-in default: global),Nithincorestack,CoreStack-Engg,copilot_for_business,"{""username"":""Nithincorestack"",""organization"":""CoreStack-Engg""}",User Months,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.16,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,4,requests,global   # geographic region (built-in default: global),vigneshwarms,CoreStack-Engg,copilot_premium_request,"{""username"":""vigneshwarms"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.8400000000000002,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,21,requests,global   # geographic region (built-in default: global),Allwin-saj,CoreStack-Engg,copilot_premium_request,"{""username"":""Allwin-saj"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.08,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,2,requests,global   # geographic region (built-in default: global),SivaVenkatSK,CoreStack-Engg,copilot_premium_request,"{""username"":""SivaVenkatSK"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.4400000000000006,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,36,requests,global   # geographic region (built-in default: global),KathirS-dev,CoreStack-Engg,copilot_premium_request,"{""username"":""KathirS-dev"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.24000000000000002,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,6,requests,global   # geographic region (built-in default: global),vigneshwaranCorestack,CoreStack-Engg,copilot_premium_request,"{""username"":""vigneshwaranCorestack"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,2.280000000000001,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,57,requests,global   # geographic region (built-in default: global),compliance-user,CoreStack-Engg,copilot_premium_request,"{""username"":""compliance-user"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.048,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,1.2,requests,global   # geographic region (built-in default: global),SRIDHAR-CORESTACK,CoreStack-Engg,copilot_premium_request,"{""username"":""SRIDHAR-CORESTACK"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.0000000000000002,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,25,requests,global   # geographic region (built-in default: global),kavi-yarasi,CoreStack-Engg,copilot_premium_request,"{""username"":""kavi-yarasi"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.0000000000000002,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,25,requests,global   # geographic region (built-in default: global),kaviya2005-dot,CoreStack-Engg,copilot_premium_request,"{""username"":""kaviya2005-dot"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.15839999999999999,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,3.9600000000000004,requests,global   # geographic region (built-in default: global),pylaniharika,CoreStack-Engg,copilot_premium_request,"{""username"":""pylaniharika"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.39999999999999997,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,10,requests,global   # geographic region (built-in default: global),gvg-cs,CoreStack-Engg,copilot_premium_request,"{""username"":""gvg-cs"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.2,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,5,requests,global   # geographic region (built-in default: global),bandarujayendra,CoreStack-Engg,copilot_premium_request,"{""username"":""bandarujayendra"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.9120000000000003,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,22.799999999999994,requests,global   # geographic region (built-in default: global),corestack-RKS,CoreStack-Engg,copilot_premium_request,"{""username"":""corestack-RKS"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,0.2932,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,7.33,requests,global   # geographic region (built-in default: global),amitheshkn-corestack,CoreStack-Engg,copilot_premium_request,"{""username"":""amitheshkn-corestack"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
GitHub,org-CoreStack-Engg,CoreStack Engineering,USD      # ISO 4217 code  (built-in default: USD),2026-04-01T00:00:00Z,2026-03-02T00:00:00Z,0,0,1.8000000000000007,Usage,Monthly,2026-03-02T23:59:59Z,2026-03-02T00:00:00Z,Copilot,45,requests,global   # geographic region (built-in default: global),sureshc-cloud,CoreStack-Engg,copilot_premium_request,"{""username"":""sureshc-cloud"",""organization"":""CoreStack-Engg""}",Requests,Developer Tools
